	artist_name	artist_id	release_name	release_id	label_name	styles	price	year	artist_page_url	gender
2161	audiophox	1447830	teddy is a genius (remixed reworked & remastered)	1397670-02	made2dance orange	progressive house	4.16	2009	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2162	audiophox	1447830	cruel strings ep	1322173-02	tronic b7	progressive house	2.08	2008	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2163	audiophox	1447830	sonika	1322788-02	made2dance	electro house	3.12	2008	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2164	audiophox	1447830	and the snake knew the mentalist	1344483-02	follow mix	minimal|tech house	2.08	2008	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2165	audiophox	1447830	and the snake	1417133-02	follow mix	electro house	4.16	2009	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2166	audiophox	1447830	down & out	1350196-02	phat beat	progressive house	2.08	2008	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2167	audiophox	1447830	moody ep	1419862-02	made2dance deep	progressive house	2.08	2009	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2168	audiophox	1447830	bodypump	2004369-02	made2dance orange	minimal|tech house	1.04	2012	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2169	audiophox	1447830	what i want (the remixes)	1937243-02	piapella	electro house	3.12	2012	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2170	audiophox	1447830	what i want	1889934-02	piapella	progressive house	1.04	2012	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2171	audiophox	1447830	for the floor ep	1304526-02	elektro oryx	electro house	3.12	2008	/artist/e4f1f926-2b77-4556-9ace-463e0c92b01c	
2172	audioscrounger	7036899	blurred lights line	1914800-02	passion fruit	progressive house	2.08	2012		
2173	audiosun	1002603	eternal sun	3553153-02	global army	psy|goa trance	2.08	2017		
2174	audiosun	1002603	our planet	2826224-02	bounce	psy|goa trance	2.08	2015		
2175	audiosun	1002603	%20%%%	3056651-02	biomechanix	psy|goa trance	1.04	2016		
2176	audiosun	1002603	process of creation	2488446-02	freakuency	psy|goa trance	2.08	2014		
2177	audiosun	1002603	haven	1427891-02	diapason	minimal|tech house	3.12	2009		
2178	audire	27156	deep dreams	2003222-02	dash deep	deep house	5.2	2012	/artist/c048d184-984e-48cb-90c8-3c0439781a07	
2179	audire	27156	walk ahead	3641705-02	the base trax	funky|club house	2.08	2018	/artist/c048d184-984e-48cb-90c8-3c0439781a07	
2180	auftrieb	16162	speicher 1	1345082-02	kompakt	techno	4.16	2001	/artist/70b65509-0200-4e3e-b978-d2b3c4d4b270	Male
2181	august & bachert	7036900	praha ep	1414370-02	stil vor talent digital	minimal|tech house	3.12	2009	/artist/8dd3fa2a-4f23-4d82-affd-9654ead3dc24	
2182	auscultation	2634057	s/t	2477973-02	1080p	deep house	7.28	2014	/artist/d03706b7-91e8-4b11-acc9-2d2d042b3fe2	
2183	auscultation	2634057	l'etreinte imaginaire	2851292-02	%100%% silk%	balearic|downtempo	7.28	2015	/artist/d03706b7-91e8-4b11-acc9-2d2d042b3fe2	
2184	ausdrücke	7036901	tea fields	3748035-02	traumraum	minimal|tech house	3.12	2018		
2185	auto repeat	10802	the unbearable lightness of autorepeating	1280167-02	ssr/crammed	techno	13.52	1998	/artist/6f147924-cb55-44f5-96d3-be5d148d74c0	Male
2186	auto union	18594	critical mass	1367500-02	electracom	techno	3.12	2008	/artist/86b27738-2b0e-4beb-9628-6725e80f16ef	
2187	auto union	18594	zero crossing	1367509-02	electracom	techno	3.12	2008	/artist/86b27738-2b0e-4beb-9628-6725e80f16ef	
2188	autocreation	7036902	mettle	3398252-02	medical  llc	experimental|electronic	11.44	2017	/artist/bbdb99c4-9f88-4308-886a-54fbb0ec7316	
2189	autodidact	62	erzes	2967323-02	itom	minimal|tech house	3.12	2015	/artist/f77194aa-8a32-42f0-aa11-671f17cbb700	
2190	autodidact	62	az erzes (2017 remixes)	3453729-02	itom	minimal|tech house	5.2	2017	/artist/f77194aa-8a32-42f0-aa11-671f17cbb700	
2191	autodidact	62	az en zenem	1420981-02	deepsessions	progressive house	3.12	2009	/artist/f77194aa-8a32-42f0-aa11-671f17cbb700	
2192	autodidact	62	all inside	1323864-02	l8-night	progressive house	4.16	2008	/artist/f77194aa-8a32-42f0-aa11-671f17cbb700	
2193	autodidact	62	feelings ep	1365039-02	receptive	progressive house	6.24	2008	/artist/f77194aa-8a32-42f0-aa11-671f17cbb700	
2194	autodub	7036903	new era	4053129-02	mistralsound	minimal|tech house	1.04	2019	/artist/2fcedef0-72f9-457c-ab3d-76a3a0e07a8c	
2195	autodub	7036903	balearic sunshine (trip extended)	2485519-02	cult note	deep house	1.04	2014	/artist/2fcedef0-72f9-457c-ab3d-76a3a0e07a8c	
2196	autofac	7036904	souls on ice	3312890-02	let's play hoe	deep house	4.16	2017	/artist/b435a720-0379-4ec9-b25c-0bc39634d708	
2197	automatique	7036905	minimal allstars vol 1	3832473-02	italic	progressive house	4.16	2005	/artist/385bbe29-1a5f-43d1-ba05-c2f8d4ccc95c	
2198	automatt	3557549	springtime	1555999-02	main	minimal|tech house	3.12	2009	/artist/80c44682-89a1-4ac1-810e-ef3e1e0f4040	Male
2199	automatt	3557549	kraftwerk	1464401-02	main	techno	3.12	2009	/artist/80c44682-89a1-4ac1-810e-ef3e1e0f4040	Male
2200	automne	1142329	srl	3558471-02	believe	electro	3.12	2017	/artist/fab09bcd-8f40-4b55-bad6-b275d810def5	Male
2201	autumn tree	813492	endorfin ep	1652178-02	inminimax	minimal|tech house	4.16	2010	/artist/5bf4aa74-7ed8-4c32-918b-0a7b941cd933	
2202	autumn tree	813492	river of life	1905614-02	inminimax	deep house	3.12	2012	/artist/5bf4aa74-7ed8-4c32-918b-0a7b941cd933	
2203	autumn tree	813492	ani	1414216-02	low battery	progressive house	4.16	2009	/artist/5bf4aa74-7ed8-4c32-918b-0a7b941cd933	
2204	autumn tree	813492	where are you from?	1888577-02	human touch	deep house	2.08	2012	/artist/5bf4aa74-7ed8-4c32-918b-0a7b941cd933	
2205	aux couture	7036906	watch out	4083786-02	aerobik	techno	3.12	2019	/artist/694c9a6a-1567-46e4-be65-e139ff376c1e	
2206	aux couture	7036906	m.f. dance	3911267-02	aerobik	techno	3.12	2018	/artist/694c9a6a-1567-46e4-be65-e139ff376c1e	
2207	aux field	1674722	square landscapes	3843754-02	kota	experimental|electronic	8.32	2018	/artist/7e5d0cfd-faf3-44a0-8cae-4fba2810f7ee	
2208	aux field	1674722	imaginable layers	2697365-02	umor rex	ambient|drone	8.32	2015	/artist/7e5d0cfd-faf3-44a0-8cae-4fba2810f7ee	
2209	auxon	5210	hon ken	1764600-02	shaddock	deep house	4.16	2011		
2210	avadon	571362	ep001	2340995-02	modular expansion	techno	5.2	2013		
2211	avalanche	13834	let's rock	4057089-02	moon	electro house	1.04	2019	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2212	avalanche	13834	gravity	3949407-02	play	funky|club house	4.16	2018	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2213	avalanche	13834	focus	2793535-02	digital empire	electro house	2.08	2015	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2214	avalanche	13834	ironman	2915484-02	ensis	progressive house	1.04	2015	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2215	avalanche	13834	evil machines	3014483-02	bit byte	drum and bass	2.08	2016	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2216	avalanche	13834	warrior	2569912-02	better than	progressive house	1.04	2014	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2217	avalanche	13834	violin	2582318-02	better than	hardstyle	1.04	2014	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2218	avalanche	13834	kanun	2583738-02	union	progressive house	1.04	2014	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2219	avalanche	13834	starting	2801578-02	better than	progressive house	1.04	2015	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2220	avalanche	13834	rupere	1254595-02	clermont	uplifting trance	1.04	2007	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2221	avalanche	13834	fantastic	3054085-02	burning bash	electro house	1.04	2016	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2222	avalanche	13834	quatro	2847699-02	better than	progressive house	1.04	2015	/artist/bbb81270-5614-4793-9bf2-c4c941e1654b	
2223	aviation	693239	eye see everything	2304806-02	spintwist	psy|goa trance	3.12	2013	/artist/fda3d2be-c00c-4214-94e5-dc104b352580	Male
2224	aviation	693239	flight	2192874-02	spintwist	psy|goa trance	3.12	2013	/artist/fda3d2be-c00c-4214-94e5-dc104b352580	Male
2225	aviation	693239	airborne	3174997-02	new kicks	psy|goa trance	2.08	2016	/artist/fda3d2be-c00c-4214-94e5-dc104b352580	Male
2226	avius	124802	breaking point ep	2247902-02	twisted monkey	dirty dubstep|trap|grime	3.12	2013	/artist/76dfe799-ea19-4984-92f6-156d88e10240	
2227	avius	124802	cheat the system	1413291-02	headstick	psy|goa trance	3.12	2009	/artist/76dfe799-ea19-4984-92f6-156d88e10240	
2228	avon stringer	7036907	trying to be someone	3168072-02	guesthoe	funky|club house	2.08	2016	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2229	avon stringer	7036907	play it down 100 (sampler)	3562359-02	play it down	minimal|tech house	4.16	2017	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2230	avon stringer	7036907	the re-up ep	3340422-02	play it down	funky|club house	3.12	2017	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2231	avon stringer	7036907	release	3439171-02	play it down	deep house	2.08	2017	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2232	avon stringer	7036907	pressure	3404515-02	play it down	funky|club house	1.04	2017	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2233	avon stringer	7036907	hear the music ep	3529417-02	play it down	minimal|tech house	4.16	2017	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2234	avon stringer	7036907	my guitar (remixes)	2421304-02	onelove	funky|club house	6.24	2014	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2235	avon stringer	7036907	my only love	3538447-02	onelove	deep house	6.24	2015	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2236	avon stringer	7036907	trapped in the music	3612818-02	double-up	funky|club house	4.16	2017	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2237	avon stringer	7036907	trapped in the music (remixes)	3622129-02	double-up	funky|club house	4.16	2017	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2238	avon stringer	7036907	all about you	3558805-02	refuge	deep house	4.16	2017	/artist/a742334c-1970-4dfc-902c-c3e88bcecadb	
2239	ax7is	40094	berlin	1937367-02	dubtronic	uplifting trance	1.04	2012	/artist/47b1331c-b2d3-4bc0-8d1a-ef5e264d0112	
2240	ax7is	40094	dreambox	1834997-02	dubtronic	dirty dubstep|trap|grime	1.04	2011	/artist/47b1331c-b2d3-4bc0-8d1a-ef5e264d0112	
2241	ax7is	40094	bmh	1917615-02	dubtronic	dirty dubstep|trap|grime	1.04	2012	/artist/47b1331c-b2d3-4bc0-8d1a-ef5e264d0112	
2242	axel bartsch & asem shama	7036908	drumfiles 1	1668951-02	spiel-zeug schallplatten	minimal|tech house	2.08	2001	/artist/7b1a8002-be51-45ac-b085-9293ed67adbd	Male
2243	axer	7036909	vana mentis	3981632-02	doorn	coldwave|synth	2.08	2018	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2244	axer	7036909	storm (feat shubha)	3866693-02	urbanlife	progressive house	2.08	2018	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2245	axer	7036909	everything	3771113-02	urbanlife	funky|club house	2.08	2018	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2246	axer	7036909	your love	1548966-02	netswork digital	funky|club house	5.2	2010	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2247	axer	7036909	love the night	1728324-02	netswork digital	funky|club house	7.28	2011	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2248	axer	7036909	love the night (the remixes)	1880151-02	netswork digital	euro dance|pop dance	4.16	2011	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2249	axer	7036909	wizarding world	2829178-02	magma	psy|goa trance	2.08	2015	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2250	axer	7036909	the man in the moon	2382870-02	the dominion	progressive house	2.08	2014	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2251	axer	7036909	love the night 2015	2943361-02	claw	progressive house	10.4	2015	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2252	axer	7036909	mystical music	2560584-02	on	psy|goa trance	3.12	2014	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2253	axer	7036909	everybody got music	1244072-02	ldp	progressive house	3.12	2007	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2254	axer	7036909	techno harmony (my love)	2682797-02	the culture	progressive house	2.08	2015	/artist/e1dace44-b3b8-4166-b6b4-3c2c5879d7ac	
2255	axis mundi	7036910	abyss	4032877-02	nocolors	progressive house	1.04	2019	/artist/72030088-0273-43b8-9784-a5f99695dfb9	
2256	axoneme	7036911	axnm	2033047-02	fauxpas musik	experimental|electronic	9.36	2012	/artist/987b12b4-5cda-432b-b870-b5ca03b1b3b4	
2257	axr	5380519	thirsty	3903725-02	spinnin' deep	deep house	2.08	2018	/artist/9f812f16-2714-4f44-a82c-8691232e3240	
2258	ayman	3709519	midnight storyteller	1310551-02	cyberset	balearic|downtempo	10.4	2006	/artist/6e6cd05b-ed88-49ad-9094-38b0d6b60318	Male
2259	ayman	3709519	doorways	1310759-02	cyberset	balearic|downtempo	11.44	1995	/artist/6e6cd05b-ed88-49ad-9094-38b0d6b60318	Male
2260	ayshay	2390862	warn-u	3079865-02	tri angle	experimental|electronic	4.16	2011	/artist/dcf50044-4138-4f17-b931-977215dff917	Female
2261	azid force	7036912	magic mushroom ep	1204478-02	superstition	techno	3.12	1995	/artist/ba3a5479-3e95-4a41-a0f8-545142dbf754	
2262	aztech	28847	time to shine	3872449-02	we r	hardstyle	1.04	2018	/artist/a65a55ff-94b9-4271-a573-6a6e7e77474a	Male
2263	aztech	28847	down tonight	3177804-02	we r	hardstyle	1.04	2016	/artist/a65a55ff-94b9-4271-a573-6a6e7e77474a	Male
2264	aztech	28847	young fools ep	3405519-02	we r	hardstyle	2.08	2017	/artist/a65a55ff-94b9-4271-a573-6a6e7e77474a	Male
2265	aztech	28847	new dimension	3701572-02	we r	hardstyle	1.04	2018	/artist/a65a55ff-94b9-4271-a573-6a6e7e77474a	Male
2266	aztech	28847	the tribe	2669791-02	we r tomorrow	hardstyle	1.04	2014	/artist/a65a55ff-94b9-4271-a573-6a6e7e77474a	Male
2267	aztech	28847	this moment	2761266-02	we r tomorrow	hardstyle	1.04	2015	/artist/a65a55ff-94b9-4271-a573-6a6e7e77474a	Male
2268	aztech	28847	valhalla	2594040-02	we r tomorrow	hardstyle	1.04	2014	/artist/a65a55ff-94b9-4271-a573-6a6e7e77474a	Male
2269	azure	7036913	dominatin'	3928367-02	psychocybin	dirty dubstep|trap|grime	1.04	2018	/artist/00a5fd31-41fa-43a2-9d95-126578c8e8e6	Male
2270	azure	7036913	too late	3806179-02	hdd	euro dance|pop dance	11.44	2018	/artist/00a5fd31-41fa-43a2-9d95-126578c8e8e6	Male
2271	azure	7036913	only when you leave	1266825-02	storm	pop trance	4.16	2007	/artist/00a5fd31-41fa-43a2-9d95-126578c8e8e6	Male
2272	azure	7036913	dreaming of you	3316748-02	azure sounds	uplifting trance	1.04	2017	/artist/00a5fd31-41fa-43a2-9d95-126578c8e8e6	Male
2273	azure sunset	1817467	kroton sound recordings essential 5	1416819-02	stranamente music	uplifting trance	10.4	2008	/artist/e50c0541-1be0-4afa-be5d-58770f47052f	
2274	azure sunset	1817467	e motions	1250033-02	kroton sound	uplifting trance	3.12	2007	/artist/e50c0541-1be0-4afa-be5d-58770f47052f	
2275	aï	481233	sunglasses in the rain	3599971-02	good soldier	euro dance|pop dance	1.04	2018	/artist/cf7fea36-438c-4c61-90e2-3faee3100f48	
2276	aï	481233	mad one	2060367-02	metalheadz platinum	drum and bass	3.46	2012	/artist/cf7fea36-438c-4c61-90e2-3faee3100f48	
2277	aï	481233	the masterplan: part 1	2096987-02	innerground	drum and bass	4.16	2007	/artist/cf7fea36-438c-4c61-90e2-3faee3100f48	
2278	aï	481233	sunglasses in the rain	4111979-02	good soldier	progressive house	1.04	2017	/artist/cf7fea36-438c-4c61-90e2-3faee3100f48	
2279	aï	481233	paradigmension	3460506-02	blurred	balearic|downtempo	17.68	2017	/artist/cf7fea36-438c-4c61-90e2-3faee3100f48	
2280	aï	481233	planet of emotion	3125444-02	teach yorself techno	hard trance	2.08	2016	/artist/cf7fea36-438c-4c61-90e2-3faee3100f48	
2281	aï	481233	somebody to love (remixes)	2399461-02	gateway	drum and bass	6.24	2014	/artist/cf7fea36-438c-4c61-90e2-3faee3100f48	
2282	aï	481233	somebody to love	2362268-02	gateway	drum and bass	1.04	2014	/artist/cf7fea36-438c-4c61-90e2-3faee3100f48	
2283	aï	481233	say hi	3166107-02	the  glue	progressive house	2.08	2016	/artist/cf7fea36-438c-4c61-90e2-3faee3100f48	
2284	aïka	296870	mexico city	4067308-02	statement!	progressive house	2.08	2019	/artist/ceba15af-5c13-425e-9a31-63233388c18d	
2285	b&r	59991	shut yo mouth bi $h (remixes)	2509954-02	audioplay	disco|nu-disco	3.12	2014	/artist/1550f952-c91b-40d7-9b4d-d26a259ee932	Male
2286	b&s	7036914	just look around	1362444-02	coffee bar	funky|club house	4.16	2008	/artist/1550f952-c91b-40d7-9b4d-d26a259ee932	Male
2287	b&w	7036915	mistaken	1248238-02	a state of trance	uplifting trance	2.08	2005	/artist/1550f952-c91b-40d7-9b4d-d26a259ee932	Male
2288	b&w	7036915	flying to the sky (feat junior paes)	3300831-02	bounce	progressive house	2.08	2016	/artist/1550f952-c91b-40d7-9b4d-d26a259ee932	Male
2289	b&w	7036915	flying to the sky (feat junior paes) (remixes edition)	3385049-02	bounce	pop trance	3.12	2017	/artist/1550f952-c91b-40d7-9b4d-d26a259ee932	Male
2290	b-flow	79225	adytis	3638013-02	abysoma	balearic|downtempo	1.04	2018	/artist/ef509ff3-41bb-4681-99a4-faa023ff1143	
2291	b-pole	489489	headquarters ep	1275744-02	leftroom	minimal|tech house	3.12	2007	/artist/2e9512e9-a3d0-4089-a003-682510969600	
2292	b.b.	7036916	closer	3082010-02	bear wax	funky|club house	3.12	2016	/artist/8f31ead7-af61-40aa-af42-06b1b2adcbd0	
2293	b.b.e.	7036917	retro house	4064949-02	retro hoe	hard house	3.12	2019	/artist/139a929e-516e-46c4-9302-c06f4c84777a	
2294	babies from gong	7036918	heavy romance	1408191-02	bangbang!	deep house	2.08	2009	/artist/d60a822e-b44c-4e73-abd0-c4a24d02ffa8	
2295	baby brother	7036919	baby brother (remastered)	3903851-02	rhino/atlantic	funk	10.4	2018	/artist/2df68431-67f6-46c6-b99e-3fcb776ae5f4	
2296	baby ford & the ifach collective	7036920	sacred machine	1214428-02	baby ford	minimal|tech house	16.06	1998	/artist/da0d0eb4-cf77-44af-8f50-d8c30f10ba0c	Male
2297	baby ford & the ifach collective	7036920	ambo	1214499-02	klang elektronik	techno	3.12	1997	/artist/da0d0eb4-cf77-44af-8f50-d8c30f10ba0c	Male
2298	baby ford & the ifach collective	7036920	the healing ep	1214507-02	klang elektronik	minimal|tech house	4.16	1996	/artist/da0d0eb4-cf77-44af-8f50-d8c30f10ba0c	Male
2299	baby oliver	961	feelings 2	1276294-02	environ	disco|nu-disco	2.08	2007	/artist/f1e3df28-ceae-4585-8c15-c81b5dc256b9	
2300	baby oliver	961	primetime	1296292-02	environ	disco|nu-disco	2.08	2007	/artist/f1e3df28-ceae-4585-8c15-c81b5dc256b9	
2301	baby rollen	6255636	beta burner	4074460-02	futureboogie	minimal|tech house	4.16	2019	/artist/969fca4a-9f0d-47f0-b503-87142ef2fa7c	
2302	babylon 5	2332	decade of dread - still standing	1966948-02	dread	drum and bass	4.16	2009	/artist/aaca3f03-6189-439e-9d58-658d4e0e1a8a	
2303	babylon robots	139692	der urknall	1257384-02	systematic	electro house	2.08	2007	/artist/fe624044-7f06-40aa-9194-9d2cc8db5b2b	
2304	back 2 back	7036921	feel the funk	1705365-02	star 69	funky|club house	2.08	2002	/artist/34ff81a0-6c4e-4b85-aab6-399aaadce349	
2305	back 2 back	7036921	oxygene	1281639-02	stop and go	electro house	3.12	2007	/artist/34ff81a0-6c4e-4b85-aab6-399aaadce349	
2306	back 2 back	7036921	rollerball	1285749-02	stop and go	electro house	2.08	2007	/artist/34ff81a0-6c4e-4b85-aab6-399aaadce349	
2307	back 2 back	7036921	keep it up	1256050-02	fuego	progressive house	2.08	2002	/artist/34ff81a0-6c4e-4b85-aab6-399aaadce349	
2308	back 2 back	7036921	coffee break	1288056-02	house traxx	electro house	2.08	2007	/artist/34ff81a0-6c4e-4b85-aab6-399aaadce349	
2309	back 2 earth	7036922	warp one	2544782-02	only	deep house	2.08	2014	/artist/ba6733aa-4039-4fca-8593-5535134d7f0e	
2310	backtobasics	7036923	no. 489 ep	3847101-02	nite grooves	deep house	5.2	2014		
2311	backtobasics	7036923	way back (remixes)	2489056-02	lovestyle	disco|nu-disco	5.2	2014		
2312	backtobasics	7036923	touch ep	2293137-02	vintage  label	deep house	5.2	2013		
2313	backtobasics	7036923	key collision ep	2312533-02	deepness	deep house	3.12	2013		
2314	bad 2 the bone	7036924	never gonna stop	1240076-02	liquid deep	funky|club house	5.2	2007	/artist/bb9cdb84-6da0-482c-9a91-b28c9edd58e8	
2315	bad 2 the bone	7036924	never gonna stop	1309042-02	liquid deep	funky|club house	5.2	2008	/artist/bb9cdb84-6da0-482c-9a91-b28c9edd58e8	
2316	bad motivator	26791	the uk bass ep	1305733-02	wide	drum and bass	5.2	2006	/artist/28c095bf-a0f9-46df-88a2-d24ab395bdc8	
2317	bad pimps	7036925	hit me	2533166-02	terminal m	minimal|tech house	2.08	2004	/artist/f2040db1-bd33-4f9d-9c8f-fc359c3e471d	
2318	bad pimps	7036925	friends	2533252-02	terminal m	minimal|tech house	3.12	2004	/artist/f2040db1-bd33-4f9d-9c8f-fc359c3e471d	
2319	bad pimps	7036925	what you gonna play	1277643-02	trackland	techno	2.08	2007	/artist/f2040db1-bd33-4f9d-9c8f-fc359c3e471d	
2320	badger	3365	deepminded/atom	3963760-02	kaneda	coldwave|synth	2.08	2018	/artist/c59e99a4-4256-4e5f-811f-6305b6a42df8	
2321	badger	3365	biscuits for dinner	3920497-02	kaneda	indie	1.04	2018	/artist/c59e99a4-4256-4e5f-811f-6305b6a42df8	
